,TeamID,Season,League,Squad,# Pl,90s,Gls,Sh_x,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,SCA,SCA90,PassLive,PassDead,Drib,Sh_y,Fld_x,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3_x,PPA,CrsPA,Prog_x,Att_x,Pass Types: Live,Pass Types: Dead,Pass Types: FK,Pass Types: TB,Pass Types: Press,Pass Types: Sw,Pass Types: Crs,Pass Types: CK,Corner Kicks: In,Corner Kicks: Out,Corner Kicks: Str,Height: Ground,Height: Low,Height: High,Body Parts: Left,Body Parts: Right,Body Parts: Head,Body Parts: TI,Body Parts: Other,Outcomes: Cmp,Outcomes: Off,Outcomes: Out,Outcomes: Int,Outcomes: Blocks,Tackles: Tkl,Tackles: TklW,Tackles: Def 3rd,Tackles: Mid 3rd,Tackles: Att 3rd,Vs Dribbles: Tkl,Vs Dribbles: Att,Vs Dribbles: Tkl%,Vs Dribbles: Past,Pressures: Press,Pressures: Succ,Pressures: %,Pressures: Def 3rd,Pressures: Mid 3rd,Pressures: Att 3rd,Blocks: Blocks,Blocks: Sh,Blocks: ShSv,Blocks: Pass,Int_x,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att_y,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog_y,1/3_y,CPA,Mis,Dis,Targ,Rec,Rec%,Prog.1,CrdY,CrdR,2CrdY,Fls,Fld_y,Off,Crs,Int_y,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Age,MP,Min,Mn/MP,Min%,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
221,74026506610392765,2017-2018,Premier League,Manchester City,25,38.0,2.71,17.39,6.71,38.6,17.39,6.71,0.15,0.38,17.4,0.82,0.16,0.21,2.27,2.12,0.12,0.44,0.44,29.03,29.03,22.84,1.89,1.29,1.08,1.45,0.47,4.95,4.95,3.97,0.24,0.26,0.18,0.26,0.03,687.05,778.97,88.2,12501.11,3528.61,306.82,331.53,92.5,294.61,322.58,91.3,76.29,104.32,73.1,2.24,1.67,0.54,13.0,52.42,14.16,1.82,52.95,778.97,733.58,45.39,11.13,1.79,83.5,17.47,15.0,7.47,0.58,3.45,0.32,624.63,78.53,75.82,246.45,479.0,17.21,20.61,7.18,687.05,1.58,9.03,18.11,12.68,16.87,10.68,6.84,7.21,2.82,5.71,15.92,35.9,10.21,123.61,41.68,33.7,32.66,55.55,35.39,10.34,1.68,0.05,8.66,12.42,29.29,20.37,0.39,71.1,896.21,52.34,198.55,489.84,266.16,37.76,851.55,10.89,17.5,62.3,11.84,0.58,636.97,3118.63,1821.37,83.18,24.21,7.58,12.84,13.47,759.32,687.05,90.5,53.71,0.0,0.0,0.05,9.03,9.45,1.79,15.0,12.42,10.68,0.21,0.05,0.05,88.21,15.47,12.68,55.0,26.4,38,90.0,90,100,11.0,0.0,0.0,2.79,0,4.16,2.63,2.79,0.71,79,2.08,2.27,0.6,63.5,1.67
222,74026506610392765,2018-2019,Premier League,Manchester City,21,38.0,2.39,17.74,6.55,36.9,17.74,6.55,0.13,0.35,16.4,0.55,0.08,0.11,2.16,2.08,0.12,0.24,0.24,28.34,28.34,21.71,1.74,2.0,1.45,1.11,0.34,4.18,4.18,3.32,0.13,0.32,0.11,0.24,0.08,648.18,739.34,87.7,12125.18,3322.61,268.18,291.21,92.1,295.29,323.0,91.4,77.47,107.84,71.8,1.87,1.61,0.26,13.16,53.68,15.68,1.58,53.29,739.34,696.58,42.76,9.0,2.82,107.08,17.79,15.95,7.79,1.29,1.79,0.37,582.87,72.26,84.21,304.95,380.61,20.11,19.45,6.97,648.18,2.24,8.55,10.24,12.66,14.08,9.5,5.89,6.0,2.18,4.63,12.84,36.1,8.21,142.26,41.55,29.2,35.11,64.92,42.24,11.32,2.0,0.05,9.32,8.55,22.63,19.42,0.18,67.8,846.82,54.32,181.55,444.24,279.68,43.92,804.84,11.53,19.37,59.5,12.66,0.82,636.21,3303.0,1927.16,87.87,24.84,8.66,11.45,12.24,714.03,648.18,90.8,57.76,1.16,0.03,0.0,8.76,7.95,2.68,15.95,8.55,9.5,0.11,0.11,0.0,91.05,12.03,11.05,52.1,26.7,38,90.0,90,100,11.0,86.0,0.0,2.84,17,4.16,2.58,2.5,0.61,72,1.89,2.16,0.67,56.7,1.49
223,74026506610392765,2019-2020,Premier League,Manchester City,24,38.0,2.63,19.21,6.47,33.7,19.21,6.47,0.13,0.38,15.8,0.71,0.16,0.29,2.45,2.23,0.12,0.18,0.25,32.34,32.34,24.71,1.66,2.47,1.63,1.42,0.45,4.42,4.42,3.05,0.16,0.37,0.32,0.37,0.16,638.58,728.24,87.7,12398.08,3306.89,251.13,274.42,91.5,291.08,317.89,91.6,88.66,115.58,76.7,1.82,1.74,0.07,14.68,50.42,15.74,2.53,52.76,728.24,686.79,41.45,9.29,2.79,108.66,21.24,16.24,7.82,2.66,1.66,0.68,553.61,88.13,86.5,269.37,406.61,17.95,18.05,7.61,638.58,1.66,7.21,9.13,14.08,14.92,9.61,5.89,6.05,2.97,6.0,16.79,35.7,10.79,131.66,41.68,31.7,31.24,56.84,43.58,11.68,1.95,0.08,9.74,5.97,20.89,17.24,0.5,66.9,830.37,58.47,192.13,430.66,264.13,42.79,789.61,14.18,21.39,66.3,14.87,0.61,602.42,3091.05,1806.0,83.97,21.79,7.89,8.74,10.45,703.71,638.58,90.7,59.34,1.68,0.11,0.05,9.5,7.76,1.76,16.24,5.97,9.61,0.26,0.05,0.03,90.84,13.53,12.32,52.3,26.9,38,90.0,90,100,11.0,83.0,0.0,3.16,22,4.37,2.13,2.68,0.92,67,1.76,2.45,0.91,58.3,1.53
224,74026506610392765,2020-2021,Premier League,Manchester City,24,38.0,2.16,15.53,5.61,36.1,15.53,5.61,0.13,0.36,16.6,0.55,0.13,0.24,1.93,1.75,0.12,0.23,0.27,25.95,25.95,18.92,1.63,2.18,1.24,1.24,0.74,3.63,3.63,2.5,0.11,0.42,0.29,0.18,0.13,620.47,702.34,88.3,11652.89,3035.53,259.18,279.74,92.7,273.87,296.26,92.4,77.82,105.18,74.0,1.45,1.34,0.11,11.55,48.24,11.76,1.21,42.97,702.34,661.16,41.18,11.21,1.58,78.05,16.55,11.53,6.5,1.71,2.24,0.47,557.84,64.32,80.18,247.37,406.26,16.32,17.18,6.47,620.47,1.32,6.76,10.68,12.05,14.58,9.61,5.84,6.0,2.74,5.63,16.05,35.1,10.42,120.0,38.47,32.1,30.71,53.42,35.87,11.53,2.55,0.0,8.97,8.92,23.5,15.39,0.16,63.9,803.29,56.37,187.05,432.45,239.0,35.79,763.21,12.76,21.24,60.1,13.63,0.87,580.08,3086.82,1763.82,80.11,21.29,8.26,9.95,11.0,686.24,620.47,90.4,43.71,1.21,0.05,0.0,9.61,9.89,1.55,11.53,8.92,9.61,0.18,0.26,0.03,80.63,13.13,11.21,53.9,26.1,38,90.0,90,100,11.0,86.0,8.92,2.03,22,6.32,2.26,2.18,0.84,51,1.34,1.93,0.83,42.0,1.1
225,29078730489839024,2017-2018,Premier League,Manchester Utd,27,38.0,1.76,13.5,4.63,34.3,13.5,4.63,0.13,0.38,17.6,0.58,0.03,0.08,1.6,1.53,0.12,0.17,0.21,21.13,21.13,16.16,1.24,1.29,1.03,1.08,0.34,2.84,2.84,2.08,0.11,0.21,0.29,0.13,0.03,467.76,569.74,82.1,8682.16,2823.5,213.16,235.5,90.5,179.26,206.21,86.9,63.47,105.08,60.4,1.39,1.15,0.24,9.71,32.47,9.71,2.26,37.08,569.74,521.11,48.63,12.0,1.11,76.11,16.03,13.79,5.76,2.68,1.87,0.16,401.58,70.39,97.76,159.61,352.16,15.92,21.29,6.53,467.76,2.0,7.24,14.16,11.66,15.66,9.79,7.11,6.53,2.03,5.03,15.29,32.9,10.26,151.18,43.26,28.6,48.08,69.82,33.29,14.26,3.42,0.08,10.84,15.55,31.21,25.37,0.26,54.8,692.39,61.16,190.34,357.39,187.37,26.53,645.55,11.63,19.5,59.6,12.79,1.0,454.95,2285.32,1276.24,57.39,16.18,5.18,12.63,14.0,539.45,467.76,86.7,37.82,0.0,0.0,0.0,10.61,11.24,2.39,13.79,15.55,9.79,0.03,0.03,0.05,89.89,20.03,16.87,54.3,26.7,38,90.0,90,100,11.0,0.0,0.0,2.92,0,4.08,2.13,1.79,0.74,40,1.05,1.6,1.1,19.0,0.5
226,29078730489839024,2018-2019,Premier League,Manchester Utd,28,38.0,1.71,13.5,5.55,41.1,13.5,5.55,0.11,0.27,18.1,0.71,0.24,0.32,1.56,1.32,0.1,0.15,0.15,22.29,22.29,16.68,1.42,1.42,1.05,1.34,0.37,2.89,2.89,2.0,0.08,0.29,0.24,0.26,0.03,442.29,543.37,81.4,8401.53,2948.53,196.63,219.61,89.5,176.55,205.13,86.1,61.63,100.21,61.5,1.05,1.01,0.04,9.97,33.82,9.39,1.97,39.5,543.37,492.97,50.39,11.47,1.42,88.34,16.71,12.18,5.24,1.05,1.05,0.55,371.53,68.53,103.32,156.89,325.29,20.21,22.53,6.08,442.29,2.11,8.0,11.11,12.05,16.18,9.87,8.29,6.03,1.87,5.39,14.47,37.3,9.08,154.82,40.84,26.4,54.76,68.11,31.95,15.42,3.55,0.0,11.87,10.0,26.18,25.0,0.18,54.5,661.08,61.66,193.03,331.53,175.18,26.24,611.76,9.63,15.82,60.9,10.34,0.47,445.11,2129.71,1148.87,49.21,14.0,5.05,12.18,12.11,517.97,442.29,85.4,44.71,1.97,0.11,0.05,11.47,10.53,2.37,12.18,10.0,9.87,0.29,0.16,0.08,88.26,16.37,12.26,57.2,26.3,38,90.0,90,100,11.0,85.0,0.0,2.95,20,4.05,1.74,1.71,1.42,11,0.29,1.56,1.27,11.3,0.3
227,29078730489839024,2019-2020,Premier League,Manchester Utd,29,38.0,1.71,13.89,5.26,37.9,13.89,5.26,0.1,0.28,18.5,0.87,0.26,0.37,1.56,1.28,0.09,0.15,0.16,23.79,23.79,18.42,1.39,1.47,0.71,1.5,0.29,2.66,2.66,1.97,0.11,0.21,0.03,0.29,0.05,461.63,557.11,82.9,8550.5,2569.18,203.5,227.03,89.6,193.95,220.13,88.1,56.71,89.26,63.5,1.13,0.97,0.16,10.55,35.84,9.29,1.39,39.47,557.11,509.03,48.08,12.37,1.13,96.0,16.16,10.32,5.32,1.89,1.84,0.53,398.37,75.18,83.55,150.82,353.5,15.68,21.5,6.55,461.63,1.37,8.11,8.87,14.84,16.26,9.45,7.68,6.45,2.13,5.45,16.47,33.1,11.03,154.21,43.42,28.2,49.55,68.84,35.82,16.63,3.08,0.0,13.55,7.89,24.16,23.16,0.18,56.2,675.66,61.16,197.45,331.58,192.74,25.92,628.42,12.5,20.53,60.9,13.32,1.03,460.0,2488.97,1421.97,59.47,17.5,5.61,11.87,12.58,527.87,461.63,87.5,45.87,1.92,0.0,0.0,11.13,11.26,1.47,10.32,7.89,9.45,0.32,0.08,0.03,92.13,15.32,12.61,54.9,24.8,38,90.0,90,100,11.0,85.0,0.0,3.13,16,4.34,1.74,1.74,0.95,30,0.79,1.56,0.98,22.0,0.58
228,29078730489839024,2020-2021,Premier League,Manchester Utd,29,38.0,1.84,13.61,5.18,38.1,13.61,5.18,0.12,0.3,17.3,0.55,0.26,0.29,1.58,1.37,0.1,0.26,0.21,23.13,23.13,16.74,1.97,1.18,1.29,1.42,0.53,3.21,3.21,2.29,0.18,0.16,0.21,0.29,0.08,486.71,577.89,84.2,9046.29,2732.97,212.68,234.92,90.5,204.34,228.47,89.4,60.95,92.11,66.2,1.34,1.07,0.28,10.58,35.89,10.45,1.71,39.53,577.89,532.26,45.63,11.42,1.37,76.58,16.71,11.68,5.18,1.71,2.42,0.45,436.45,60.71,80.74,170.39,358.39,15.16,19.87,5.84,486.71,1.82,6.5,13.82,13.74,15.53,9.76,7.45,5.97,2.11,5.03,14.55,34.5,9.53,132.66,39.21,29.6,40.45,56.95,35.26,16.0,3.55,0.0,12.45,11.97,27.5,21.21,0.18,55.8,694.53,62.95,211.74,322.68,207.66,27.45,650.24,11.16,19.29,57.8,12.11,0.92,451.89,2474.03,1399.45,57.79,17.79,4.74,11.11,12.32,561.45,486.71,86.7,40.0,1.68,0.03,0.0,11.95,10.55,2.0,11.68,11.97,9.76,0.24,0.11,0.05,83.5,14.55,11.37,56.1,25.6,38,90.0,90,100,11.0,86.0,8.37,2.61,18,5.76,1.95,1.92,1.16,29,0.76,1.58,1.11,18.0,0.47
229,66190039714113630,2017-2018,Ligue 1,Marseille,26,38.0,2.08,16.55,5.84,35.3,16.55,5.84,0.12,0.33,16.9,0.61,0.13,0.21,1.9,1.74,0.11,0.18,0.21,25.95,25.95,18.0,2.32,1.63,1.95,1.61,0.45,3.42,3.42,2.24,0.29,0.26,0.39,0.24,0.0,436.32,537.16,81.2,8201.66,2778.5,185.29,208.58,88.8,182.55,212.05,86.1,59.26,97.0,61.1,1.16,1.24,0.18,11.76,32.66,8.63,3.39,37.13,537.16,499.39,37.76,8.68,1.21,77.39,14.79,16.13,6.13,0.0,0.0,0.0,391.68,38.97,106.5,146.24,337.0,24.16,17.63,4.97,436.32,1.71,10.89,10.24,11.79,17.45,10.68,8.63,6.63,2.18,5.32,15.08,35.3,9.76,120.34,38.71,32.2,39.39,52.0,28.95,14.76,2.68,0.11,12.08,10.66,28.11,10.29,0.21,58.0,652.63,49.0,216.5,297.39,185.03,24.79,615.71,9.47,15.82,59.9,10.34,0.26,439.87,2356.82,1289.42,50.47,15.84,4.82,13.66,11.29,488.05,436.32,89.4,37.89,0.0,0.0,0.0,12.79,12.74,2.11,16.13,10.66,10.68,0.21,0.13,0.05,95.32,7.24,7.08,50.6,27.2,38,90.0,90,100,11.0,0.0,0.0,2.97,0,4.03,2.03,2.11,1.24,33,0.87,1.9,1.13,29.3,0.77
230,66190039714113630,2018-2019,Ligue 1,Marseille,24,38.0,1.55,14.0,4.42,31.6,14.0,4.42,0.1,0.33,17.1,0.5,0.11,0.13,1.38,1.28,0.09,0.17,0.16,21.5,21.5,14.97,2.76,1.03,1.21,1.18,0.34,2.61,2.61,1.79,0.21,0.16,0.39,0.05,0.0,421.87,524.53,80.4,7973.45,2749.82,183.39,207.92,88.2,175.03,201.76,86.7,58.16,98.84,58.8,1.18,0.88,0.3,10.16,28.89,8.08,3.11,33.74,524.53,473.39,51.13,13.26,0.95,85.5,13.05,14.18,5.89,0.47,0.84,0.21,357.55,66.63,100.34,146.16,316.11,22.29,23.32,6.58,421.87,0.92,9.97,7.24,12.95,19.16,11.68,8.95,7.89,2.32,6.42,19.87,32.3,13.45,170.05,48.95,28.8,52.79,81.03,36.24,14.13,3.03,0.11,11.11,7.13,26.29,18.5,0.32,55.2,638.24,54.92,197.34,323.26,158.55,23.05,588.82,11.0,18.39,59.8,11.87,0.63,432.08,2038.13,1140.68,43.13,13.58,3.5,13.79,11.24,495.11,421.87,85.2,34.39,2.16,0.21,0.03,13.32,12.08,1.45,14.18,7.13,11.68,0.05,0.29,0.0,94.26,13.82,13.11,51.3,26.9,38,90.0,90,100,11.0,85.0,0.0,2.89,17,4.11,1.61,1.58,1.37,8,0.21,1.38,1.22,6.4,0.17
231,66190039714113630,2019-2020,Ligue 1,Marseille,23,28.0,1.36,13.25,4.04,30.5,13.25,4.04,0.09,0.3,19.1,0.68,0.14,0.21,1.24,1.08,0.08,0.12,0.14,21.04,21.04,14.36,2.46,1.14,1.07,1.54,0.46,2.07,2.07,1.43,0.14,0.14,0.14,0.18,0.04,429.04,523.29,82.0,8217.61,2619.43,179.68,200.82,89.5,179.57,205.18,87.5,61.04,97.57,62.6,1.0,0.8,0.2,9.64,30.79,7.18,2.18,33.46,523.29,473.25,50.04,13.71,1.11,81.75,14.14,12.14,5.39,1.5,2.39,0.86,350.46,80.79,92.04,111.14,352.93,17.5,23.25,7.54,429.04,0.71,8.14,7.61,12.07,21.57,13.29,10.0,9.07,2.5,7.93,21.68,36.6,13.75,159.54,45.61,28.6,43.11,76.93,39.5,14.75,2.54,0.0,12.21,6.86,28.43,25.04,0.21,54.0,645.32,57.79,200.32,327.93,160.07,21.32,596.57,11.57,20.18,57.3,12.54,0.61,423.75,2270.43,1245.93,50.0,13.64,3.75,11.57,11.75,499.25,429.04,85.9,33.46,2.39,0.11,0.04,13.43,11.36,0.82,12.14,6.86,13.29,0.14,0.18,0.07,85.64,16.93,15.68,51.9,27.1,28,90.0,90,100,11.0,86.0,0.0,2.93,15,4.07,2.0,1.46,1.04,12,0.43,1.24,1.09,4.2,0.15
232,66190039714113630,2020-2021,Ligue 1,Marseille,31,38.0,1.39,9.82,3.45,35.1,9.82,3.45,0.13,0.37,17.4,0.42,0.11,0.18,1.25,1.11,0.12,0.14,0.18,16.11,16.11,11.32,1.63,0.79,0.68,1.24,0.45,2.42,2.42,1.58,0.26,0.11,0.11,0.29,0.08,438.05,538.95,81.3,8356.66,2723.58,186.08,209.53,88.8,183.37,209.18,87.7,59.63,99.5,59.9,1.18,0.91,0.28,7.53,30.34,6.18,1.45,32.39,538.95,487.08,51.87,15.16,0.87,63.21,15.58,11.74,4.58,2.45,1.55,0.32,372.21,68.79,97.95,151.74,328.13,18.26,22.13,7.37,438.05,1.21,9.34,11.08,12.0,20.47,12.32,9.39,8.29,2.79,7.92,19.58,40.5,11.66,138.32,42.34,30.6,45.29,63.47,29.55,14.39,3.11,0.0,11.29,11.24,31.71,23.16,0.18,53.9,652.03,67.97,216.74,338.74,135.18,18.66,602.32,8.97,15.39,58.3,9.68,0.45,410.13,2011.66,1118.68,43.39,10.55,3.53,11.29,11.92,518.13,438.05,84.5,32.39,2.58,0.24,0.05,13.26,12.53,1.5,11.74,11.24,12.32,0.08,0.08,0.03,80.82,15.34,14.71,51.1,27.2,38,90.0,90,100,11.0,82.0,6.79,4.03,21,4.95,1.58,1.42,1.24,7,0.18,1.25,1.21,1.5,0.04
233,14635757597311544,2017-2018,Ligue 1,Metz,36,38.0,0.87,11.79,4.39,37.3,11.79,4.39,0.07,0.18,18.6,0.42,0.08,0.11,1.0,0.92,0.08,-0.13,-0.13,18.47,18.47,13.16,1.87,1.21,0.84,0.79,0.61,1.58,1.58,1.18,0.11,0.05,0.11,0.05,0.08,320.03,430.32,74.4,6630.95,2475.87,115.97,138.61,83.7,140.18,171.08,81.9,57.26,103.26,55.5,0.66,0.72,-0.01,8.92,29.24,6.37,2.55,31.76,430.32,389.5,40.82,9.89,0.42,71.97,15.63,13.11,4.5,0.0,0.0,0.0,267.87,40.08,122.37,93.39,275.61,29.58,18.87,6.29,320.03,1.24,12.18,10.18,11.87,17.45,10.55,9.61,5.89,1.95,5.82,16.32,35.6,10.5,120.84,35.34,29.2,44.45,53.5,22.89,13.79,2.82,0.11,10.97,10.95,28.39,14.42,0.34,45.5,541.05,50.47,179.05,247.76,150.87,16.68,501.0,8.03,13.61,59.0,8.89,0.42,331.21,1858.39,961.13,35.39,12.58,2.32,13.0,10.29,373.32,319.97,85.7,40.92,0.0,0.0,0.05,13.39,11.61,1.5,13.11,10.95,10.55,0.05,0.13,0.05,94.21,6.37,7.76,45.1,27.4,38,90.0,90,100,11.0,0.0,0.0,2.68,0,4.13,0.68,0.89,2.0,-42,-1.11,1.0,1.77,-29.1,-0.77
234,14635757597311544,2019-2020,Ligue 1,Metz,24,28.0,0.96,10.89,3.32,30.5,10.89,3.32,0.08,0.27,20.5,0.68,0.07,0.14,0.98,0.87,0.08,-0.01,0.02,17.75,17.75,12.0,1.5,2.07,0.57,1.07,0.54,1.54,1.54,0.96,0.18,0.21,0.11,0.0,0.07,344.11,442.75,77.7,6856.61,2335.43,137.21,157.07,87.4,147.14,172.46,85.3,53.54,97.5,54.9,0.71,0.64,0.07,7.82,23.93,4.89,1.64,22.93,442.75,395.04,47.71,12.96,0.64,77.61,11.39,10.82,4.18,1.68,1.57,0.46,281.21,60.0,101.54,92.14,294.11,15.89,20.5,7.04,344.11,1.04,9.25,7.25,10.57,21.71,13.75,12.54,7.5,1.68,7.14,18.57,38.5,11.43,180.96,48.29,26.7,65.29,84.93,30.75,16.79,3.82,0.0,12.96,9.0,30.71,28.64,0.18,45.3,571.04,62.29,205.14,279.5,125.46,14.96,524.82,13.68,22.25,61.5,14.82,0.82,370.68,2013.32,1060.36,41.29,13.43,2.71,13.39,12.5,413.18,344.11,83.3,30.25,1.61,0.14,0.0,12.04,12.29,1.04,10.82,9.0,13.75,0.07,0.14,0.0,90.11,16.46,19.64,45.6,25.9,28,90.0,90,100,11.0,85.0,0.0,2.75,18,4.25,1.21,0.96,1.25,-8,-0.29,0.98,1.22,-6.9,-0.25
235,14635757597311544,2020-2021,Ligue 1,Metz,27,38.0,1.11,11.13,3.39,30.5,11.13,3.39,0.08,0.27,20.0,0.79,0.18,0.29,1.09,0.87,0.08,0.02,0.05,18.03,18.03,12.13,1.76,1.16,0.82,1.63,0.53,1.89,1.89,1.24,0.05,0.18,0.13,0.21,0.08,349.18,441.39,79.1,7098.97,2375.13,134.29,153.03,87.8,152.32,176.74,86.2,57.18,97.71,58.5,0.74,0.67,0.06,8.11,23.16,5.34,1.74,25.34,441.39,394.63,46.76,13.18,0.66,62.03,15.63,11.34,4.21,1.16,1.79,0.26,293.26,55.55,92.58,79.82,308.82,15.97,18.74,7.16,349.18,1.16,9.37,8.74,9.71,20.26,12.16,11.26,7.24,1.76,7.18,19.05,37.7,11.87,142.53,43.63,30.6,52.29,64.32,25.92,15.71,3.37,0.13,12.34,11.84,32.11,27.29,0.34,45.3,568.32,60.66,206.47,279.97,121.32,16.05,523.05,11.47,19.05,60.2,12.32,0.61,352.79,1996.39,1081.95,40.63,13.87,2.89,14.03,13.87,419.68,349.18,83.2,27.11,2.21,0.11,0.03,13.79,12.53,1.32,11.34,11.84,12.16,0.16,0.32,0.05,84.18,16.39,15.89,50.8,25.7,38,90.0,90,100,11.0,83.0,7.39,3.5,22,5.39,1.24,1.16,1.26,-4,-0.11,1.09,1.3,-8.1,-0.21
236,59378513948613436,2017-2018,Serie A,Milan,23,38.0,1.42,16.66,5.89,35.4,16.66,5.89,0.08,0.22,18.7,0.66,0.11,0.16,1.43,1.31,0.08,0.02,0.03,26.29,26.29,20.66,1.55,1.18,1.39,1.24,0.26,2.24,2.24,1.63,0.13,0.03,0.26,0.18,0.0,466.95,566.92,82.4,9221.87,2973.47,179.97,203.24,88.6,213.55,242.79,88.0,69.11,108.16,63.9,0.74,0.96,-0.01,12.05,38.32,10.0,3.0,41.92,566.92,524.03,42.89,11.71,0.5,90.21,18.18,15.24,6.29,1.11,0.66,0.39,395.74,60.97,110.21,162.63,353.92,19.0,17.95,6.45,466.95,1.92,9.08,8.24,12.05,13.95,9.13,6.26,5.47,2.21,4.47,14.08,31.8,9.61,144.29,39.0,27.0,43.16,66.16,34.97,15.37,3.16,0.08,12.21,6.92,20.87,16.76,0.16,55.9,675.45,55.79,195.5,334.95,187.82,25.63,633.84,8.21,12.58,65.3,9.05,0.37,475.97,2288.61,1255.03,53.26,17.24,4.55,11.97,10.87,522.05,466.95,89.4,42.11,0.0,0.0,0.11,12.11,12.92,2.37,15.24,6.92,9.13,0.11,0.08,0.03,91.32,9.39,10.66,46.9,25.0,38,90.0,90,100,11.0,0.0,0.0,2.82,0,8.79,1.68,1.47,1.11,14,0.37,1.43,1.04,14.8,0.39
237,59378513948613436,2018-2019,Serie A,Milan,23,38.0,1.37,15.26,5.0,32.8,15.26,5.0,0.08,0.26,18.6,0.53,0.08,0.11,1.27,1.18,0.08,0.1,0.11,25.68,25.68,19.66,1.58,1.84,0.97,1.0,0.63,2.21,2.21,1.61,0.08,0.16,0.18,0.13,0.05,461.37,551.92,83.6,8973.95,2912.76,181.34,200.71,90.4,211.63,237.37,89.2,63.53,99.61,63.8,0.92,0.9,0.02,11.71,34.68,10.08,2.71,38.87,551.92,502.0,49.92,13.74,1.84,84.87,17.08,13.45,6.05,1.05,0.37,0.11,399.97,60.45,91.5,187.89,314.29,15.29,19.92,7.61,461.37,1.42,7.74,9.05,11.16,18.0,11.92,9.45,6.26,2.29,6.63,18.63,35.6,12.0,170.76,45.11,26.4,57.92,75.61,37.24,15.39,3.26,0.05,12.13,7.53,25.53,22.16,0.37,54.2,667.68,68.97,218.18,325.11,169.79,24.5,620.16,11.18,18.16,61.6,12.16,0.71,476.39,2395.58,1316.45,52.16,15.82,4.0,11.89,11.08,528.16,461.37,87.4,38.87,2.11,0.13,0.05,12.05,12.74,1.68,13.45,7.53,11.92,0.05,0.13,0.03,81.32,10.24,10.63,49.1,24.8,38,90.0,90,100,11.0,85.0,8.13,2.74,20,8.79,1.79,1.45,0.95,19,0.5,1.27,1.05,8.1,0.21
238,59378513948613436,2019-2020,Serie A,Milan,32,38.0,1.58,16.08,4.92,30.6,16.08,4.92,0.09,0.28,18.2,0.63,0.21,0.24,1.57,1.39,0.09,0.01,-0.02,26.53,26.53,19.87,1.76,1.95,1.21,1.24,0.5,2.58,2.58,1.63,0.13,0.26,0.21,0.32,0.03,454.76,546.39,83.2,8735.21,2835.42,186.29,209.03,89.1,198.39,222.39,89.2,61.55,95.63,64.4,1.0,1.1,-0.1,12.34,33.71,10.74,2.61,39.18,546.39,497.29,49.11,14.53,1.05,80.5,13.84,13.29,5.47,2.13,2.0,0.18,371.42,81.95,93.03,216.13,276.47,15.47,19.55,7.84,454.76,1.37,6.84,7.95,11.53,17.05,10.82,8.03,6.84,2.18,5.42,17.16,31.6,11.74,163.5,45.89,28.1,50.71,74.74,38.05,15.11,3.18,0.08,11.92,8.53,25.58,18.32,0.32,55.1,659.45,64.58,195.08,327.34,183.32,27.97,611.97,12.0,18.58,64.6,12.63,0.58,444.89,2344.5,1288.66,53.53,17.45,5.47,11.63,11.68,516.82,454.76,88.0,39.18,2.55,0.16,0.05,14.34,12.08,1.66,13.29,8.53,10.82,0.11,0.24,0.03,83.71,14.95,13.39,52.7,24.6,38,90.0,90,100,11.0,82.0,0.0,3.37,25,7.95,1.74,1.66,1.21,17,0.45,1.57,1.24,12.4,0.33
